event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
EGY829,2011-02-10,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,"Al Jazeera",International,"Tens of thousands of workers and employees from various ministries and government departments staged demonstrations in the Tanta area of Al Gharbiyah, in Kfar al-Shaykh, Asyut and Suhaj. The protests in Asyut included employees from Asyut University and pharmecutical, oil, and gas companies.",0,,1618529419,
EGY788,2011-02-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Al Jazeera",International,"Mass protests against the Mubarak regime erupt at Sidi Gaber, a city square.",0,,1571164547,
EGY697,2011-01-28,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","NDP: National Democratic Party",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Damietta,"Damietta 1",,Damietta,31.4165,31.8133,1,POMEPS,"New media","Pro-Mubarak protest occurred on January 28, when NDP parliamentarians and local bosses held a sit-in in the city of Damietta.",0,,1618529252,
EGY1241,2011-08-21,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","January 25 Revolution Youth Coalition; Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,"Xinhua; Youm7",National-International,"Thousands of demonstrators, including Revolution Youth Coalition and Muslim Brotherhood members, protested outside the Israeli embassy at Giza against the recent Israeli airstrike which killed 5 Egyptian police in the Sinai. Protestors demanded the expulsion of the Israeli ambassador. One protester lowered the Israeli flag and replaced it with an Egyptian one.",0,"crowd size=3000",1618528569,
EGY1254,2011-09-09,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Ultras Ahlawy",Rioters,"Police Forces of Egypt (2011-2012)","Military Forces of Egypt (2011-2012)","State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,"Channel 1 TV (Egypt); Youm7; CNN",National-International,"Demonstrators broke down a wall and entered the Israeli embassy, angered the death of five Egyptian soldiers along the border they share with Israel. About 30 demonstrators stormed the embassy and dumped documents out the windows. Members of the Ultras clashed with the police using stones. 3 demonstrators were killed in clashes with police (spread between two events). Estimates of injuries over the weekend related to the embassy riots were as high as 1,049.",2,"crowd size=thousand",1618528571,
EGY1278,2011-09-30,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Youm7; Xinhua",National-International,"20000 protesters gathered in the Cornish area in Alexandria alongside large protests in Tahrir Square against the SCAFs new electoral law and to demand the end of the state of emergency. The protesters headed towards the military area in the northern part of the town.",0,"crowd size=20000",1572403605,
EGY1668,2012-09-14,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Xinhua; Al Arabiya",International,"On Friday, protests spread to the U.S. consulate in Alexanderia",0,,1572403605,
EGY1781,2012-11-23,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Group (Egypt)",Protesters,"Protesters (Egypt)",,Protesters,Protesters-Protesters,,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,"Postmedia Network; Aswat Masriya (Egypt)",National-International,"Ultraconservative Islamists and former jihadists outnumbered liberal and leftists in rival demonstrations. The two sides exchanged insults and scuffled briefly.",0,,1618528630,
EGY1817,2012-12-04,2012,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)","Police Forces of Egypt (2012-2013)",Rioters,"Rioters (Egypt)","FJP: Freedom and Justice Party",Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Menia,"Menia City",,Minya,28.1099,30.7503,1,"CNN; AFP",International,"Opponents of President Mohamed Morsi clashed with his supporters in the central province of Minya. Between 3 and 19 people injured whilst attacking the FJP headquarters",0,,1618528634,
EGY2100,2013-02-24,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Port Said","Al Manakh",,"Port Said",31.2565,32.2841,1,"AFP; Channel 1 TV (Egypt)",National-International,"A general strike in the canal city of Port Said, meanwhile, entered its second week on Sunday, with most shops and factories closed down. Protesters in the Mediterranean city have entered the eighth day of civil disobedience on 24 February. Demonstrators block all roads and railway traffic, cut off all transportation from and to the coastal city.",0,,1618528667,
EGY2550,2013-05-30,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Aswan,"Aswan City",,Aswan,24.0911,32.8973,2,"Philippine News Agency; Xinhua",International,"Local farmers blocked the road in protest of meager irrigation water in Aswan.",0,,1618528727,
EGY2755,2013-07-02,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Sedi Gaber",,"Sidi Jabir",31.2017,29.9446,1,"Deutsche Welle; Al-Shorfa",International,"Anti-Morsi rallies were reported in Alexandria. 33 people reported injured in clashes",0,,1618528750,
EGY2786,2013-07-03,2013,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)","Muslim Brotherhood",Rioters,"Police Forces of Egypt (2012-2013)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,"The Middle East Journal; AFP",International,"Clashes between security forces and Morsi supporters also erupted in the central province of Asiut. 2 reported dead, 500 injured.",2,,1618528754,
EGY2804,2013-07-03,2013,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Rioters (Egypt)",,Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Aswan,"Aswan City",,Aswan,24.0911,32.8973,1,"The Middle East Journal; Daily News (Egypt)",National-International,"Clashes broke out between supporters and opponents of President Mohamed Mursi. 2 reported deaths",2,,1618528756,
EGY657,2011-01-25,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Africa Research Bulletin; Xinhua",Other-International,"Protesters of the Mubarak clash with police, two demonstrators killed. A number of policemen were also injured.",2,,1618529197,
EGY1332,2011-11-12,2011,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Egypt)",,Protesters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters","Civilian targeting",818,"Northern Africa",Egypt,Damietta,"Damietta 1",,Damietta,31.4165,31.8133,1,"Al Arabiya",International,"Environmental protesters gather to denounce a fertilizer plant. One person is killed and 11 wounded when police move in to disperse them. Two other civilians killed.",3,,1618528580,
EGY1165,2011-07-06,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Al Arabiya",International,"Hundreds of Egyptian protesters have lobbed rocks at the security headquarters and set fire to police cars for two days in Suez, as growing impatience over delays in trying former regime officials and police accused of killing protesters. One protester was reported injured, shot in the head.",0,,1618528560,
EGY2529,2013-05-23,2013,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)","Journalists (Egypt)",Protesters,"FJP: Freedom and Justice Party",,"Political militia","Political militia-Protesters",,818,"Northern Africa",Egypt,"Port Said","Al Manakh",,"Port Said",31.2565,32.2841,1,"Al Arabiya",International,"Demonstrators stormed a conference in the Egyptian city of Port Said to protest against a planned Suez Canal Corridor project. Party members physically assaulted three journalists at the scene",0,,1618528722,
EGY1142,2011-06-24,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Rioters (Egypt)",,Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Giza,"Al Agouza",,Mohandiseen,30.0574,31.1995,1,"Australian Associated Press",International,"A small gathering of pro-Mubarak demonstrators in Mohandiseen swelled into an 800-strong protest by early evening, demanding the immediate release of the former president. Arguments with about 300 anti-Mubarak demonstrators let to clashes resulting in dozens injured.",0,,1618528558,
EGY762,2011-02-03,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (International)","Protesters (Palestine)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,"Canadian Press",International,"A group of Palestinians protest the Mubarak regime.",0,,1618529342,
EGY1797,2012-11-27,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menia,"Menia City",,Minya,28.1099,30.7503,1,"CanWest News",International,"Anti-Mursi demonstrations in Minya",0,,1618528632,
EGY1798,2012-11-27,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"CanWest News",International,"Anti-Mursi demonstrations in Suez",0,,1618528632,
EGY1364,2011-11-22,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Channel 1 TV (Egypt)",National,"Protests were held in Suez; no clashes were reported.",0,,1618528584,
EGY1116,2011-05-27,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Al Doki",,El-Hussein,30.0420,31.1994,1,"Channel 1 TV (Egypt)",National,"As many as 1000 people demonstrated in the El-Hussein area of Giza to show support for the governing SCAF.",0,,1618528555,
EGY1841,2012-12-05,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Aswan,"Aswan City",,Aswan,24.0911,32.8973,1,"Christian Science Monitor",International,"Aswan saw a small protest and groups are planning for a larger demonstration on Friday",0,,1618528637,
EGY1487,2012-02-04,2012,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily Nation (Kenya)",International,"Two demonstrators die in the third day of post soccer clashes with police.",2,,1618528598,
EGY1485,2012-02-04,2012,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Daily Nation (Kenya)",International,"Five people are wounded when soccer riot demonstrators clash with police for the third day.",0,,1572403708,
EGY1486,2012-02-04,2012,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Giza,"Al Doki",,Dokki,30.0351,31.2140,1,"Daily Nation (Kenya)",International,"Rioters throw stones at a police station and steal weapons in a Cairo suburb.",0,,1618528598,
EGY934,2011-02-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"North Sinai","Al Arish 2",,"Al Arish",31.1316,33.7984,1,"Daily Star (Lebanon)",International,"Tens of thousands rallied in Egypt, trying to keep up pressure on Egypt's military rulers to carry out reforms and calling for the dismissal of holdovers from the regime of ousted President Hosni Mubarak.",0,,1618529530,
